head entity id	Relation_id	tail entity id
17799	4	1182
1182	4	17807
17807	4	1182
1182	4	17809
17809	4	1182
1182	4	17811
17811	4	1182
1182	4	17812
17812	4	1182
1182	4	17814
17814	4	1182
1182	4	17816
17816	4	1182
1182	4	17817
17817	4	1182
1182	4	17818
17818	4	1182
1182	4	17819
17819	4	1182
1182	4	17820
17820	4	1182
1182	4	17821
17821	4	1182
1182	4	17822
17822	4	1182
1182	4	17823
17823	4	1182
1182	4	17825
17825	4	1182
1182	4	17826
17826	4	1182
1182	4	17828
17828	4	1182
1182	4	17829
17829	4	1182
1182	4	17830
17830	4	1182
1182	4	17832
17832	4	1182
1182	4	17833
17833	4	1182
1182	4	17835
17835	4	1182
1182	4	17839
17839	4	1182
1182	4	17841
17841	4	1182
1182	4	17842
17842	4	1182
1182	4	17843
17843	4	1182
1182	4	17844
17844	4	1182
1182	4	17845
17845	4	1182
1182	4	17846
17846	4	1182
1182	4	17847
17847	4	1182
1182	4	17848
17848	4	1182
1182	4	17850
17850	4	1182
1182	4	17851
17851	4	1182
1182	4	17852
17852	4	1182
1182	4	17853
17853	4	1182
1182	4	17854
17854	4	1182
1182	4	17855
17855	4	1182
1182	4	17856
17856	4	1182
1182	4	17857
17857	4	1182
1182	4	17858
17858	4	1182
1182	4	17859
17859	4	1182
1182	4	17860
17860	4	1182
1182	4	17861
17861	4	1182
1182	4	17862
17862	4	1182
1182	4	17863
17863	4	1182
1182	4	17864
17864	4	1182
1182	4	17865
17865	4	1182
1182	4	17866
17866	4	1182
1182	4	17867
17867	4	1182
1182	4	17868
17868	4	1182
1182	4	17869
17869	4	1182
1182	4	17870
17870	4	1182
1182	4	17871
17871	4	1182
1182	4	17872
17872	4	1182
1182	4	17873
17873	4	1182
1182	4	17874
17874	4	1182
1182	4	17875
17875	4	1182
1182	4	17876
17876	4	1182
1182	4	17877
17877	4	1182
1182	4	17878
17878	4	1182
1182	4	17879
17879	4	1182
1182	4	17880
17880	4	1182
1182	4	17881
17881	4	1182
1182	4	17882
17882	4	1182
1182	4	17883
17883	4	1182
1182	4	17884
17884	4	1182
1182	4	17885
17885	4	1182
1182	4	17886
17886	4	1182
1182	4	17887
17887	4	1182
1182	4	17888
17888	4	1182
1182	4	17889
17889	4	1182
1182	4	17890
17890	4	1182
1182	4	17891
17891	4	1182
1182	4	17892
17892	4	1182
1182	4	17893
17893	4	1182
1182	4	17894
17894	4	1182
1182	4	17895
17895	4	1182
1182	4	17896
17896	4	1182
1182	4	17897
17897	4	1182
1182	4	17898
17898	4	1182
1182	4	17900
17900	4	1182
1182	4	17901
17901	4	1182
1182	4	17902
17902	4	1182
1182	4	17903
17903	4	1182
1182	4	17904
17904	4	1182
1182	4	17905
17905	4	1182
1182	4	17906
17906	4	1182
1182	4	17907
17907	4	1182
1182	4	17908
17908	4	1182
1182	4	17909
17909	4	1182
1182	4	17910
17910	4	1182
1182	4	17911
17911	4	1182
1182	4	17912
17912	4	1182
1182	4	17913
17913	4	1182
1182	4	17914
17914	4	1182
1182	4	17915
17915	4	1182
1182	4	17916
17916	4	1182
1182	4	17917
17917	4	1182
1182	4	17918
17918	4	1182
1182	4	17919
17919	4	1182
1182	4	17920
17920	4	1182
1182	4	17921
17921	4	1182
1182	4	17922
17922	4	1182
1182	4	17923
17923	4	1182
1182	4	17924
17924	4	1182
1182	4	17925
17925	4	1182
1182	4	17926
17926	4	1182
1182	4	17927
17927	4	1182
1182	4	17929
17929	4	1182
1182	4	17930
17930	4	1182
1182	4	17931
17931	4	1182
1182	4	17932
17932	4	1182
1182	4	17933
17933	4	1182
1182	4	17934
17934	4	1182
1182	4	17935
17935	4	1182
1182	4	17936
17936	4	1182
1182	4	17937
17937	4	1182
1182	4	17939
17939	4	1182
1182	4	17941
17941	4	1182
1182	4	17942
17942	4	1182
1182	4	17943
17943	4	1182
1182	4	17944
17944	4	1182
1182	4	17945
17945	4	1182
1182	4	17946
17946	4	1182
1182	4	17948
17948	4	1182
1182	4	17949
17949	4	1182
1182	4	17950
17950	4	1182
1182	4	17951
17951	4	1182
1182	4	17952
17952	4	1182
1182	4	17953
17953	4	1182
1182	4	17954
17954	4	1182
1182	4	17955
17955	4	1182
1182	4	17956
17956	4	1182
1182	4	17957
17957	4	1182
1182	4	17958
17958	4	1182
1182	4	17959
17959	4	1182
1182	4	17960
17960	4	1182
1182	4	17961
17961	4	1182
1182	4	17962
17962	4	1182
1182	4	17963
17963	4	1182
1182	4	17964
17964	4	1182
1182	4	17965
17965	4	1182
1182	4	17966
17966	4	1182
1182	4	17967
17967	4	1182
1182	4	17968
17968	4	1182
1182	4	17969
17969	4	1182
1182	4	17970
17970	4	1182
1182	4	17971
17971	4	1182
1182	4	17972
17972	4	1182
1182	4	17973
17973	4	1182
1182	4	17974
17974	4	1182
1182	4	17975
17975	4	1182
1182	4	17976
17976	4	1182
1182	4	17977
17977	4	1182
1182	4	17978
17978	4	1182
1182	4	17979
17979	4	1182
1182	4	17980
17980	4	1182
1182	4	17981
17981	4	1182
1182	4	17982
17982	4	1182
1182	4	17983
17983	4	1182
1182	4	17984
17984	4	1182
1182	4	17985
17985	4	1182
1182	4	17986
17986	4	1182
1182	4	17987
17987	4	1182
1182	4	17988
17988	4	1182
1182	4	17990
17990	4	1182
1182	4	17991
17991	4	1182
1182	4	17992
17992	4	1182
1182	4	17993
17993	4	1182
1182	4	17994
17994	4	1182
1182	4	17995
17995	4	1182
1182	4	17996
17996	4	1182
1182	4	17997
17997	4	1182
1182	4	17998
17998	4	1182
1182	4	17999
17999	4	1182
1182	4	18000
18000	4	1182
1182	4	18001
18001	4	1182
1182	4	18002
18002	4	1182
1182	4	18003
18003	4	1182
1182	4	18004
18004	4	1182
1182	4	18005
18005	4	1182
1182	4	18006
18006	4	1182
1182	4	18007
18007	4	1182
1182	4	18008
18008	4	1182
1182	4	18009
18009	4	1182
1182	4	18010
18010	4	1182
1182	4	18011
18011	4	1182
1182	4	18012
18012	4	1182
1182	4	18013
18013	4	1182
1182	4	18014
18014	4	1182
1182	4	18015
18015	4	1182
1182	4	18016
18016	4	1182
1182	4	18017
18017	4	1182
1182	4	18018
18018	4	1182
1182	4	18019
18019	4	1182
1182	4	18020
18020	4	1182
1182	4	18021
18021	4	1182
1182	4	18022
18022	4	1182
1182	4	18023
18023	4	1182
1182	4	18024
18024	4	1182
1182	4	18025
18025	4	1182
1182	4	18026
18026	4	1182
1182	4	18027
18027	4	1182
1182	4	18028
18028	4	1182
1182	4	18029
18029	4	1182
1182	4	18030
18030	4	1182
1182	4	18031
18031	4	1182
1182	4	18032
18032	4	1182
1182	4	18033
18033	4	1182
1182	4	18035
18035	4	1182
1182	4	18036
18036	4	1182
1182	4	18037
18037	4	1182
1182	4	18038
18038	4	1182
1182	4	18039
18039	4	1182
1182	4	18040
18040	4	1182
1182	4	18041
18041	4	1182
1182	4	18042
18042	4	1182
1182	4	18043
18043	4	1182
1182	4	18044
18044	4	1182
1182	4	18045
18045	4	1182
1182	4	18047
18047	4	1182
1182	4	18048
18048	4	1182
1182	4	18049
18049	4	1182
1182	4	18050
18050	4	1182
1182	4	18051
18051	4	1182
1182	4	18052
18052	4	1182
1182	4	18053
18053	4	1182
1182	4	18054
18054	4	1182
1182	4	18055
18055	4	1182
1182	4	18056
18056	4	1182
1182	4	18057
18057	4	1182
1182	4	18058
18058	4	1182
1182	4	18059
18059	4	1182
1182	4	18060
18060	4	1182
1182	4	18061
18061	4	1182
1182	4	18062
18062	4	1182
1182	4	18063
18063	4	1182
1182	4	18064
18064	4	1182
1182	4	18065
18065	4	1182
1182	4	18066
18066	4	1182
1182	4	18067
18067	4	1182
1182	4	18068
18068	4	1182
1182	4	18069
18069	4	1182
1182	4	18070
18070	4	1182
1182	4	18071
18071	4	1182
1182	4	18072
18072	4	1182
1182	4	18073
18073	4	1182
1182	4	18074
18074	4	1182
1182	4	18075
18075	4	1182
1182	4	18077
18077	4	1182
1182	4	18078
18078	4	1182
1182	4	18079
18079	4	1182
1182	4	18080
18080	4	1182
1182	4	18081
18081	4	1182
1182	4	18082
18082	4	1182
1182	4	18083
18083	4	1182
1182	4	18084
18084	4	1182
1182	4	18085
18085	4	1182
1182	4	18086
18086	4	1182
1182	4	18087
18087	4	1182
1182	4	18088
18088	4	1182
1182	4	18089
18089	4	1182
1182	4	18090
18090	4	1182
1182	4	18091
18091	4	1182
1182	4	18092
18092	4	1182
1182	4	18093
18093	4	1182
1182	4	18094
18094	4	1182
1182	4	18095
18095	4	1182
1182	4	18096
18096	4	1182
1182	4	18097
18097	4	1182
1182	4	18098
18098	4	1182
1182	4	18099
18099	4	1182
1182	4	18100
18100	4	1182
1182	4	18101
18101	4	1182
1182	4	18102
18102	4	1182
1182	4	18103
18103	4	1182
1182	4	18104
18104	4	1182
1182	4	18105
18105	4	1182
1182	4	18106
18106	4	1182
1182	4	18108
18108	4	1182
1182	4	18109
18109	4	1182
1182	4	18110
18110	4	1182
1182	4	18111
18111	4	1182
1182	4	18112
18112	4	1182
1182	4	18113
18113	4	1182
1182	4	18114
18114	4	1182
1182	4	18115
18115	4	1182
1182	4	18116
18116	4	1182
1182	4	18117
18117	4	1182
1182	4	18118
18118	4	1182
1182	4	18119
18119	4	1182
1182	4	18120
18120	4	1182
1182	4	18121
18121	4	1182
1182	4	18122
18122	4	1182
1182	4	18123
18123	4	1182
1182	4	18124
18124	4	1182
1182	4	18125
18125	4	1182
1182	4	18126
18126	4	1182
1182	4	18127
18127	4	1182
1182	4	18128
18128	4	1182
1182	4	18129
18129	4	1182
1182	4	18130
18130	4	1182
1182	4	18131
18131	4	1182
1182	4	18132
18132	4	1182
1182	4	18133
18133	4	1182
1182	4	18134
18134	4	1182
1182	4	18135
18135	4	1182
1182	4	18136
18136	4	1182
1182	4	18137
18137	4	1182
1182	4	18138
18138	4	1182
1182	4	18139
18139	4	1182
1182	4	18140
18140	4	1182
1182	4	18141
18141	4	1182
1182	4	18142
18142	4	1182
1182	4	18143
18143	4	1182
1182	4	18144
18144	4	1182
1182	4	18145
18145	4	1182
1182	4	18146
18146	4	1182
1182	4	18148
18148	4	1182
1182	4	18149
18149	4	1182
1182	4	18150
18150	4	1182
1182	4	18151
18151	4	1182
1182	4	18152
18152	4	1182
1182	4	18153
18153	4	1182
1182	4	18154
18154	4	1182
1182	4	18155
18155	4	1182
1182	4	18156
18156	4	1182
1182	4	18157
18157	4	1182
1182	4	18158
18158	4	1182
1182	4	18159
18159	4	1182
1182	4	18160
18160	4	1182
1182	4	18161
18161	4	1182
1182	4	18163
18163	4	1182
1182	4	18164
18164	4	1182
1182	4	18165
18165	4	1182
1182	4	18166
18166	4	1182
1182	4	18167
18167	4	1182
1182	4	18168
18168	4	1182
1182	4	18169
18169	4	1182
1182	4	18170
18170	4	1182
1182	4	18171
18171	4	1182
1182	4	18172
18172	4	1182
1182	4	18173
18173	4	1182
1182	4	18174
18174	4	1182
1182	4	18175
18175	4	1182
1182	4	18176
18176	4	1182
1182	4	18177
18177	4	1182
1182	4	18178
18178	4	1182
1182	4	18179
18179	4	1182
1182	4	18180
18180	4	1182
1182	4	18181
18181	4	1182
1182	4	18182
18182	4	1182
1182	4	18183
18183	4	1182
1182	4	18184
18184	4	1182
1182	4	18185
18185	4	1182
1182	4	18186
18186	4	1182
1182	4	18187
18187	4	1182
1182	4	18188
18188	4	1182
1182	4	18189
18189	4	1182
1182	4	18190
18190	4	1182
1182	4	18191
18191	4	1182
1182	4	18192
18192	4	1182
1182	4	18193
18193	4	1182
1182	4	18194
18194	4	1182
1182	4	18195
18195	4	1182
1182	4	18196
18196	4	1182
1182	4	18197
18197	4	1182
1182	4	18198
18198	4	1182
1182	4	18199
18199	4	1182
1182	4	18200
18200	4	1182
1182	4	18201
18201	4	1182
1182	4	18202
18202	4	1182
1182	4	18204
18204	4	1182
1182	4	18205
18205	4	1182
1182	4	18206
18206	4	1182
1182	4	18207
18207	4	1182
1182	4	18208
18208	4	1182
1182	4	18209
18209	4	1182
1182	4	18210
18210	4	1182
1182	4	18211
18211	4	1182
1182	4	18212
18212	4	1182
1182	4	18213
18213	4	1182
1182	4	18214
18214	4	1182
1182	4	18215
18215	4	1182
1182	4	18216
18216	4	1182
1182	4	18217
18217	4	1182
1182	4	18218
18218	4	1182
1182	4	18219
18219	4	1182
1182	4	18221
18221	4	1182
1182	4	18222
18222	4	1182
1182	4	18223
18223	4	1182
1182	4	18224
18224	4	1182
1182	4	18225
18225	4	1182
1182	4	18226
18226	4	1182
1182	4	18227
18227	4	1182
1182	4	18228
18228	4	1182
1182	4	18229
18229	4	1182
1182	4	18230
18230	4	1182
1182	4	18231
18231	4	1182
1182	4	18232
18232	4	1182
1182	4	18233
18233	4	1182
1182	4	18234
18234	4	1182
1182	4	18235
18235	4	1182
1182	4	18236
18236	4	1182
1182	4	18237
18237	4	1182
1182	4	18238
18238	4	1182
1182	4	18239
18239	4	1182
1182	4	18240
18240	4	1182
1182	4	18241
18241	4	1182
1182	4	18242
18242	4	1182
1182	4	18243
18243	4	1182
1182	4	18244
18244	4	1182
1182	4	18245
18245	4	1182
1182	4	18246
18246	4	1182
1182	4	18247
18247	4	1182
1182	4	18248
18248	4	1182
1182	4	18249
18249	4	1182
1182	4	18250
18250	4	1182
1182	4	18251
18251	4	1182
1182	4	18252
18252	4	1182
1182	4	18253
18253	4	1182
1182	4	18254
18254	4	1182
1182	4	18255
18255	4	1182
1182	4	18256
18256	4	1182
1182	4	18259
18259	4	1182
1182	4	18260
18260	4	1182
1182	4	18261
18261	4	1182
1182	4	18262
18262	4	1182
1182	4	18263
18263	4	1182
1182	4	18264
18264	4	1182
1182	4	18265
18265	4	1182
1182	4	18266
18266	4	1182
1182	4	18267
18267	4	1182
1182	4	18268
18268	4	1182
1182	4	18269
18269	4	1182
1182	4	18270
18270	4	1182
1182	4	18271
18271	4	1182
1182	4	18272
18272	4	1182
1182	4	18273
18273	4	1182
1182	4	18274
18274	4	1182
1182	4	18275
18275	4	1182
1182	4	18276
18276	4	1182
1182	4	18277
18277	4	1182
1182	4	18278
18278	4	1182
1182	4	18279
18279	4	1182
1182	4	18280
18280	4	1182
1182	4	18281
18281	4	1182
1182	4	18282
18282	4	1182
1182	4	18283
18283	4	1182
1182	4	18284
18284	4	1182
1182	4	18285
18285	4	1182
1182	4	18286
18286	4	1182
1182	4	18287
18287	4	1182
1182	4	18288
18288	4	1182
1182	4	18289
18289	4	1182
1182	4	18290
18290	4	1182
1182	4	18291
18291	4	1182
1182	4	18292
18292	4	1182
1182	4	18293
18293	4	1182
1182	4	18294
18294	4	1182
1182	4	18295
18295	4	1182
1182	4	18296
18296	4	1182
1182	4	18297
18297	4	1182
1182	4	18298
18298	4	1182
1182	4	18299
18299	4	1182
1182	4	18300
18300	4	1182
1182	4	18301
18301	4	1182
1182	4	18302
18302	4	1182
1182	4	18303
18303	4	1182
1182	4	18304
18304	4	1182
1182	4	18305
18305	4	1182
1182	4	18306
18306	4	1182
1182	4	18307
18307	4	1182
1182	4	18308
18308	4	1182
1182	4	18309
18309	4	1182
1182	4	18310
18310	4	1182
1182	4	18311
18311	4	1182
1182	4	18312
18312	4	1182
1182	4	18313
18313	4	1182
1182	4	18314
18314	4	1182
1182	4	18315
18315	4	1182
1182	4	18317
18317	4	1182
1182	4	18318
18318	4	1182
1182	4	18319
18319	4	1182
1182	4	18320
18320	4	1182
1182	4	18321
18321	4	1182
1182	4	18322
18322	4	1182
1182	4	18323
18323	4	1182
1182	4	18324
18324	4	1182
1182	4	18325
18325	4	1182
1182	4	18326
18326	4	1182
1182	4	18327
18327	4	1182
1182	4	18328
18328	4	1182
1182	4	18329
18329	4	1182
1182	4	18330
18330	4	1182
1182	4	18331
18331	4	1182
1182	4	18332
18332	4	1182
1182	4	18333
18333	4	1182
1182	4	18334
18334	4	1182
1182	4	18335
18335	4	1182
1182	4	18336
18336	4	1182
1182	4	18337
18337	4	1182
1182	4	18338
18338	4	1182
1182	4	18339
18339	4	1182
1182	4	18340
18340	4	1182
1182	4	18341
18341	4	1182
1182	4	18342
18342	4	1182
1182	4	18343
18343	4	1182
1182	4	18344
18344	4	1182
1182	4	18345
18345	4	1182
1182	4	18346
18346	4	1182
1182	4	18347
18347	4	1182
1182	4	18348
18348	4	1182
1182	4	18349
18349	4	1182
1182	4	18350
18350	4	1182
1182	4	18351
18351	4	1182
1182	4	18352
18352	4	1182
1182	4	18353
18353	4	1182
1182	4	18354
18354	4	1182
1182	4	18355
18355	4	1182
1182	4	18356
18356	4	1182
1182	4	18357
18357	4	1182
1182	4	18358
18358	4	1182
1182	4	18359
18359	4	1182
1182	4	18360
18360	4	1182
1182	4	18361
18361	4	1182
1182	4	18362
18362	4	1182
1182	4	18363
18363	4	1182
1182	4	18364
18364	4	1182
1182	4	18365
18365	4	1182
1182	4	18366
18366	4	1182
1182	4	18367
18367	4	1182
1182	4	18368
18368	4	1182
1182	4	18369
18369	4	1182
1182	4	18370
18370	4	1182
1182	4	18371
18371	4	1182
1182	4	18372
18372	4	1182
1182	4	18373
18373	4	1182
1182	4	18374
18374	4	1182
1182	4	18375
18375	4	1182
1182	4	18376
18376	4	1182
1182	4	18377
18377	4	1182
1182	4	18378
18378	4	1182
1182	4	18379
18379	4	1182
1182	4	18381
18381	4	1182
1182	4	18382
18382	4	1182
1182	4	18383
18383	4	1182
1182	4	18384
18384	4	1182
1182	4	18385
18385	4	1182
1182	4	18386
18386	4	1182
1182	4	18387
18387	4	1182
1182	4	18388
18388	4	1182
1182	4	18389
18389	4	1182
1182	4	18390
18390	4	1182
1182	4	18391
18391	4	1182
1182	4	18392
18392	4	1182
1182	4	18393
18393	4	1182
1182	4	18394
18394	4	1182
1182	4	18395
18395	4	1182
1182	4	18396
18396	4	1182
1182	4	18397
18397	4	1182
1182	4	18398
18398	4	1182
1182	4	18399
18399	4	1182
1182	4	18400
18400	4	1182
1182	4	18401
18401	4	1182
1182	4	18402
18402	4	1182
1182	4	18403
18403	4	1182
1182	4	18404
18404	4	1182
1182	4	18405
18405	4	1182
1182	4	18406
18406	4	1182
1182	4	18407
18407	4	1182
1182	4	18408
18408	4	1182
1182	4	18410
18410	4	1182
1182	4	18411
18411	4	1182
1182	4	18412
18412	4	1182
1182	4	18413
18413	4	1182
1182	4	18414
18414	4	1182
1182	4	18415
18415	4	1182
1182	4	18416
18416	4	1182
1182	4	18417
18417	4	1182
1182	4	18418
18418	4	1182
1182	4	18419
18419	4	1182
1182	4	18420
18420	4	1182
1182	4	18421
18421	4	1182
1182	4	18422
18422	4	1182
1182	4	18423
18423	4	1182
1182	4	18424
18424	4	1182
1182	4	18425
18425	4	1182
1182	4	18426
18426	4	1182
1182	4	18427
18427	4	1182
1182	4	18428
18428	4	1182
1182	4	18429
18429	4	1182
1182	4	18430
18430	4	1182
1182	4	18431
18431	4	1182
1182	4	18432
18432	4	1182
1182	4	18433
18433	4	1182
1182	4	18434
18434	4	1182
1182	4	18435
18435	4	1182
1182	4	18436
18436	4	1182
1182	4	18437
18437	4	1182
1182	4	18438
18438	4	1182
1182	4	18439
18439	4	1182
1182	4	18440
18440	4	1182
1182	4	18441
18441	4	1182
1182	4	18442
18442	4	1182
1182	4	18443
18443	4	1182
1182	4	18444
18444	4	1182
1182	4	18446
18446	4	1182
1182	4	18447
18447	4	1182
1182	4	18448
18448	4	1182
1182	4	18449
18449	4	1182
1182	4	18450
18450	4	1182
1182	4	18451
18451	4	1182
1182	4	18452
18452	4	1182
1182	4	18453
18453	4	1182
1182	4	18454
18454	4	1182
1182	4	18455
18455	4	1182
1182	4	18456
18456	4	1182
1182	4	18457
18457	4	1182
1182	4	18458
18458	4	1182
1182	4	18459
18459	4	1182
1182	4	18460
18460	4	1182
1182	4	18461
18461	4	1182
1182	4	18462
18462	4	1182
1182	4	18464
18464	4	1182
1182	4	18465
18465	4	1182
1182	4	18466
18466	4	1182
1182	4	18467
18467	4	1182
1182	4	18469
18469	4	1182
1182	4	18470
18470	4	1182
1182	4	18471
18471	4	1182
1182	4	18472
18472	4	1182
1182	4	18473
18473	4	1182
1182	4	18474
18474	4	1182
1182	4	18475
18475	4	1182
1182	4	18476
18476	4	1182
1182	4	18477
18477	4	1182
1182	4	18478
18478	4	1182
1182	4	18479
18479	4	1182
1182	4	18480
18480	4	1182
1182	4	18481
18481	4	1182
1182	4	18482
18482	4	1182
1182	4	18483
18483	4	1182
1182	4	18484
18484	4	1182
1182	4	18485
18485	4	1182
1182	4	18486
18486	4	1182
1182	4	18487
18487	4	1182
1182	4	18488
18488	4	1182
1182	4	18489
18489	4	1182
1182	4	18490
18490	4	1182
1182	4	18491
18491	4	1182
1182	4	18492
18492	4	1182
1182	4	18493
18493	4	1182
1182	4	18494
18494	4	1182
1182	4	18495
18495	4	1182
1182	4	18496
18496	4	1182
1182	4	18497
18497	4	1182
1182	4	18498
18498	4	1182
1182	4	18499
18499	4	1182
1182	4	18500
18500	4	1182
1182	4	18501
18501	4	1182
1182	4	18502
18502	4	1182
1182	4	18503
18503	4	1182
1182	4	18504
18504	4	1182
1182	4	18505
18505	4	1182
1182	4	18506
18506	4	1182
1182	4	18507
18507	4	1182
1182	4	18508
18508	4	1182
1182	4	18509
18509	4	1182
1182	4	18510
18510	4	1182
1182	4	18511
18511	4	1182
1182	4	18512
18512	4	1182
1182	4	18513
18513	4	1182
1182	4	18514
18514	4	1182
1182	4	18515
18515	4	1182
1182	4	18516
18516	4	1182
1182	4	18517
18517	4	1182
1182	4	18518
18518	4	1182
1182	4	18519
18519	4	1182
1182	4	18520
18520	4	1182
1182	4	18521
18521	4	1182
1182	4	18522
18522	4	1182
1182	4	18523
18523	4	1182
1182	4	18524
18524	4	1182
1182	4	18525
18525	4	1182
1182	4	18527
18527	4	1182
1182	4	18528
18528	4	1182
1182	4	18529
18529	4	1182
1182	4	18530
18530	4	1182
1182	4	18531
18531	4	1182
1182	4	18532
18532	4	1182
1182	4	18533
18533	4	1182
1182	4	18534
18534	4	1182
1182	4	18535
18535	4	1182
1182	4	18536
18536	4	1182
1182	4	18537
18537	4	1182
1182	4	18538
18538	4	1182
1182	4	18539
18539	4	1182
1182	4	18540
18540	4	1182
1182	4	18541
18541	4	1182
1182	4	18542
18542	4	1182
1182	4	18543
18543	4	1182
1182	4	18543
18543	4	1182
1182	4	18544
18544	4	1182
1182	4	18545
18545	4	1182
1182	4	18546
18546	4	1182
1182	4	18547
18547	4	1182
1182	4	18548
18548	4	1182
1182	4	18549
18549	4	1182
1182	4	18550
18550	4	1182
1182	4	18552
18552	4	1182
1182	4	18553
18553	4	1182
1182	4	18555
18555	4	1182
1182	4	18556
18556	4	1182
1182	4	18557
18557	4	1182
1182	4	18558
18558	4	1182
1182	4	18560
18560	4	1182
1182	4	18561
18561	4	1182
1182	4	18562
18562	4	1182
1182	4	18563
18563	4	1182
1182	4	18564
18564	4	1182
1182	4	18565
18565	4	1182
1182	4	18566
18566	4	1182
1182	4	18567
18567	4	1182
1182	4	18568
18568	4	1182
1182	4	18569
18569	4	1182
1182	4	18570
18570	4	1182
1182	4	18571
18571	4	1182
1182	4	18572
18572	4	1182
1182	4	18573
18573	4	1182
1182	4	18574
18574	4	1182
1182	4	18575
18575	4	1182
1182	4	18576
18576	4	1182
1182	4	18577
18577	4	1182
1182	4	18578
18578	4	1182
1182	4	18579
18579	4	1182
1182	4	18580
18580	4	1182
1182	4	18581
18581	4	1182
1182	4	18582
18582	4	1182
1182	4	18583
18583	4	1182
1182	4	18584
18584	4	1182
1182	4	18585
18585	4	1182
1182	4	18586
18586	4	1182
1182	4	18587
18587	4	1182
1182	4	18588
18588	4	1182
1182	4	18589
18589	4	1182
1182	4	18590
18590	4	1182
1182	4	18591
18591	4	1182
1182	4	18592
18592	4	1182
1182	4	18593
18593	4	1182
1182	4	18594
18594	4	1182
1182	4	18595
18595	4	1182
1182	4	18596
18596	4	1182
1182	4	18597
18597	4	1182
1182	4	18598
18598	4	1182
1182	4	18599
18599	4	1182
1182	4	18600
18600	4	1182
1182	4	18601
18601	4	1182
1182	4	18602
18602	4	1182
1182	4	18603
18603	4	1182
1182	4	18604
18604	4	1182
1182	4	18605
18605	4	1182
1182	4	18606
18606	4	1182
1182	4	18607
18607	4	1182
1182	4	18608
18608	4	1182
1182	4	18609
18609	4	1182
1182	4	18610
18610	4	1182
1182	4	18611
18611	4	1182
1182	4	18612
18612	4	1182
1182	4	18613
18613	4	1182
1182	4	18614
18614	4	1182
1182	4	18615
18615	4	1182
1182	4	18616
18616	4	1182
1182	4	18617
18617	4	1182
1182	4	18618
18618	4	1182
1182	4	18619
18619	4	1182
1182	4	18620
18620	4	1182
1182	4	18621
18621	4	1182
1182	4	18623
18623	4	1182
1182	4	18624
18624	4	1182
1182	4	18625
18625	4	1182
1182	4	18626
18626	4	1182
1182	4	18627
18627	4	1182
1182	4	18628
18628	4	1182
1182	4	18629
18629	4	1182
1182	4	18630
18630	4	1182
1182	4	18631
18631	4	1182
1182	4	18632
18632	4	1182
1182	4	18633
18633	4	1182
1182	4	18634
18634	4	1182
1182	4	18635
18635	4	1182
1182	4	18636
18636	4	1182
1182	4	18637
18637	4	1182
1182	4	18638
18638	4	1182
1182	4	18639
18639	4	1182
1182	4	18640
18640	4	1182
1182	4	18641
18641	4	1182
1182	4	18642
18642	4	1182
1182	4	18643
18643	4	1182
1182	4	18644
18644	4	1182
1182	4	18645
18645	4	1182
1182	4	18646
18646	4	1182
1182	4	18647
18647	4	1182
1182	4	18648
18648	4	1182
1182	4	18649
18649	4	1182
1182	4	18650
18650	4	1182
1182	4	18651
18651	4	1182
1182	4	18652
18652	4	1182
1182	4	18653
18653	4	1182
1182	4	18654
18654	4	1182
1182	4	18655
18655	4	1182
1182	4	18656
18656	4	1182
1182	4	18657
18657	4	1182
1182	4	18658
18658	4	1182
1182	4	18659
18659	4	1182
1182	4	18660
18660	4	1182
1182	4	18661
18661	4	1182
1182	4	18662
18662	4	1182
1182	4	18663
18663	4	1182
1182	4	18664
18664	4	1182
1182	4	18665
18665	4	1182
1182	4	18666
18666	4	1182
1182	4	18667
18667	4	1182
1182	4	18668
18668	4	1182
1182	4	18669
18669	4	1182
1182	4	18670
18670	4	1182
1182	4	18671
18671	4	1182
1182	4	18672
18672	4	1182
1182	4	18673
18673	4	1182
1182	4	18674
18674	4	1182
1182	4	18675
18675	4	1182
1182	4	18676
18676	4	1182
1182	4	18677
18677	4	1182
1182	4	18678
18678	4	1182
1182	4	18679
18679	4	1182
1182	4	18680
18680	4	1182
1182	4	18681
18681	4	1182
1182	4	18682
18682	4	1182
1182	4	18683
18683	4	1182
1182	4	18684
18684	4	1182
1182	4	18685
18685	4	1182
1182	4	18686
18686	4	1182
1182	4	18687
18687	4	1182
1182	4	18688
18688	4	1182
1182	4	18689
18689	4	1182
1182	4	18690
18690	4	1182
1182	4	18691
18691	4	1182
1182	4	18692
18692	4	1182
1182	4	18693
18693	4	1182
1182	4	18694
18694	4	1182
1182	4	18695
18695	4	1182
1182	4	18696
18696	4	1182
1182	4	18697
18697	4	1182
1182	4	18698
18698	4	1182
1182	4	18699
18699	4	1182
1182	4	18700
18700	4	1182
1182	4	18701
18701	4	1182
1182	4	18702
18702	4	1182
1182	4	18703
18703	4	1182
1182	4	18704
18704	4	1182
1182	4	18705
18705	4	1182
1182	4	18706
18706	4	1182
1182	4	18707
18707	4	1182
1182	4	18708
18708	4	1182
1182	4	18709
18709	4	1182
1182	4	18710
18710	4	1182
1182	4	18711
18711	4	1182
1182	4	18712
18712	4	1182
1182	4	18713
18713	4	1182
1182	4	18714
18714	4	1182
1182	4	18715
18715	4	1182
1182	4	18716
18716	4	1182
1182	4	18717
18717	4	1182
1182	4	18718
18718	4	1182
